step,best_cost,temperature
0,5.775902835223327,9999.499991667351
1,5.462673960986292,15.66066062661604
2,5.462673960986292,0.897151451799242
3,5.462673960986292,0.48387008794510983
4,5.462673960986292,0.4700972964014768
5,5.462673960986292,0.597392730566526
6,5.441842108194347,0.588506093930067
7,5.441842108194347,0.5204459839212415
8,5.08158831280273,0.5967455997862885
9,5.08158831280273,0.9250298762439415
10,5.052311759071895,0.9684992055739895
11,5.052311759071895,0.7063715592587559
12,4.615073313426891,0.6869398492883491
13,4.555842455421818,0.5942257510170714
14,4.555842455421818,0.6290638788026031
15,4.3245279119155615,0.5784031567884342
16,3.825013923578368,0.5697014865676756
17,3.825013923578368,0.4930585924034174
18,3.825013923578368,0.6271514793012293
19,3.825013923578368,0.5585567862526574
20,3.825013923578368,0.6166577133435643
21,3.825013923578368,0.6547769342099949
22,3.825013923578368,0.6894280047571795
23,3.825013923578368,0.7667285482746669
24,3.825013923578368,0.7238347010663662
25,3.825013923578368,0.6870556045763114
26,3.825013923578368,0.6388849661710861
27,3.825013923578368,0.6520339795199648
28,3.825013923578368,0.6171493094732815
29,3.825013923578368,0.6045208682050144
30,3.825013923578368,0.6157164317089234
31,3.825013923578368,0.5853365125929547
32,3.825013923578368,0.5718815815213751
33,3.825013923578368,0.5696854775438235
34,3.825013923578368,0.5418927301773508
35,3.825013923578368,0.554572096142359
36,3.825013923578368,0.5214948116106345
37,3.825013923578368,0.4964000346089391
38,3.825013923578368,0.5159584299902262
39,3.825013923578368,0.4707744457094878
40,3.825013923578368,0.4483417564437106
41,3.825013923578368,0.42400261097519637
42,3.825013923578368,0.4347881440897798
43,3.825013923578368,0.42090822864784755
44,3.825013923578368,0.4044019555518505
45,3.825013923578368,0.4313310844305987
46,3.825013923578368,0.4110152925861458
47,3.825013923578368,0.39361167134415836
48,3.825013923578368,0.39861367466990544
49,3.825013923578368,0.3890851796959248
50,3.825013923578368,0.39794124809451636
51,3.825013923578368,0.40739154285132134
52,3.825013923578368,0.3889020745628117
53,3.825013923578368,0.39665633090727676
54,3.825013923578368,0.40498119086465834
55,3.825013923578368,0.3828391579621361
56,3.825013923578368,0.36974164309058194
57,3.825013923578368,0.34551240330686994
58,3.825013923578368,0.3519903719598589
59,3.825013923578368,0.3388866179116011
60,3.825013923578368,0.33435317062742687
61,3.825013923578368,0.3132317502532293
62,3.825013923578368,0.308779063899616
63,3.825013923578368,0.29847809008029147
64,3.825013923578368,0.28877786141535683
65,3.825013923578368,0.28962419780465126
66,3.825013923578368,0.28519048147574505
67,3.825013923578368,0.2736333965736638
68,3.825013923578368,0.27586050792877936
69,3.825013923578368,0.2688069972235411
70,3.825013923578368,0.26601330358458547
71,3.825013923578368,0.2592205752642919
72,3.825013923578368,0.25338549152708
73,3.825013923578368,0.24560335383497472
74,3.825013923578368,0.24416215690671902
75,3.825013923578368,0.23931282052148828
76,3.825013923578368,0.23326940228021295
77,3.825013923578368,0.23198844186046733
78,3.825013923578368,0.22734661964088734
79,3.825013923578368,0.22026884751999182
80,3.825013923578368,0.21424199298522495
81,3.825013923578368,0.20925435064176592
82,3.825013923578368,0.2054111045460864
83,3.825013923578368,0.20220419927107916
84,3.825013923578368,0.19619213858686957
85,3.825013923578368,0.19320809239132977
86,3.825013923578368,0.19329356687085916
87,3.825013923578368,0.18962102330271025
88,3.825013923578368,0.18420114386669745
89,3.825013923578368,0.19022834084882667
90,3.825013923578368,0.19380456798371165
91,3.825013923578368,0.19329306191233744
92,3.825013923578368,0.19836640831417165
93,3.825013923578368,0.19287240104061332
94,3.825013923578368,0.18897363982908666
95,3.825013923578368,0.19235286300208804
