step,best_cost,temperature
0,3.9985313263344646,9999.499991667351
1,3.9985313263344646,7.282767960307858
2,3.9985313263344646,3.7601336757601236
3,3.9985313263344646,3.4233505483131506
4,3.9985313263344646,2.0646762214112
5,3.9985313263344646,1.7220310819513032
6,3.9985313263344646,1.4463006610712923
7,3.9683387041312788,1.2761652088388593
8,3.9683387041312788,0.9267560594509898
9,3.9683387041312788,0.892984616556376
10,3.8668374684933866,0.7402916848083391
11,3.8668374684933866,0.9708521148400306
12,3.8668374684933866,0.7075153061437826
13,3.6832924755474004,0.6387100478477982
14,3.6832924755474004,0.586209150565851
15,3.6832924755474004,0.6431073003717404
16,3.5995131434474548,0.6212205569137738
17,3.5995131434474548,0.6803354859046123
18,3.5995131434474548,0.6543649931153233
19,3.5995131434474548,0.6355381121384498
20,3.5995131434474548,0.5695503555349818
21,3.5995131434474548,0.5020735757640525
22,3.1171784338239195,0.5168370142613538
23,3.1171784338239195,0.4661667187455347
24,3.1171784338239195,0.4446388092597991
25,3.1171784338239195,0.4539250964736867
26,3.1171784338239195,0.47062482871612077
27,3.1171784338239195,0.4825411758498912
28,3.1171784338239195,0.5244316689586862
29,3.1171784338239195,0.4784752435568375
30,3.1171784338239195,0.4762725536149803
31,3.1171784338239195,0.4404168073911252
32,3.1171784338239195,0.44439668508972435
33,3.0477557367139316,0.4919914892152765
34,3.0477557367139316,0.48886289771127395
35,3.0477557367139316,0.4659055684298356
36,3.0477557367139316,0.45113718117084195
37,3.0477557367139316,0.4249384511422747
38,3.0477557367139316,0.40262327133941733
39,3.0477557367139316,0.39107089379223614
40,3.0477557367139316,0.3663136250789856
41,3.0477557367139316,0.3465350359630603
42,3.0477557367139316,0.3419366905667102
43,3.0477557367139316,0.34487063979430027
44,3.0477557367139316,0.36097604316175835
45,3.0477557367139316,0.367140739750902
46,3.0477557367139316,0.3705023095249061
47,3.0477557367139316,0.3694675148785276
48,3.0477557367139316,0.368123875829479
49,3.0477557367139316,0.3664106927331844
50,3.0477557367139316,0.36470379699138844
51,3.0477557367139316,0.3666661079268986
52,3.0477557367139316,0.3488464285822523
53,3.0477557367139316,0.3491581623790347
54,3.0477557367139316,0.3466251632507454
55,3.0477557367139316,0.3441531748298279
56,3.0477557367139316,0.3545342813783487
57,3.0477557367139316,0.36375062886649345
58,3.0477557367139316,0.36001538147700357
59,3.0477557367139316,0.3436029155567284
60,3.0477557367139316,0.3419147284341509
61,3.0477557367139316,0.3488810727993742
62,3.0477557367139316,0.346623124841946
63,3.0477557367139316,0.3545608084669381
64,3.0477557367139316,0.3451805999450525
65,3.0477557367139316,0.3352558904025801
66,3.0477557367139316,0.3215612271653969
67,3.0477557367139316,0.3087084782666291
68,3.0477557367139316,0.2966285812909784
69,3.0477557367139316,0.29149758765826783
70,3.0477557367139316,0.28038242715326345
71,3.0477557367139316,0.2775524714822126
72,3.0477557367139316,0.263688894655495
73,3.0477557367139316,0.2540761002557346
74,3.0477557367139316,0.2483367795792417
75,3.0477557367139316,0.24590121384214209
76,3.0477557367139316,0.23731418732701964
77,3.0477557367139316,0.22461797227880806
78,3.0477557367139316,0.22079100081487044
79,3.0477557367139316,0.21709706554780633
80,3.0477557367139316,0.2174906634515068
81,3.0477557367139316,0.21028230692595692
82,3.0477557367139316,0.20342068546501957
83,3.0477557367139316,0.20166751334792418
84,3.0477557367139316,0.19522771040067957
85,3.0477557367139316,0.1952896164452147
86,3.0477557367139316,0.18920203104987207
87,3.0477557367139316,0.18577180215103153
88,3.0477557367139316,0.18452854339535918
89,3.0477557367139316,0.17929333556731258
90,3.0477557367139316,0.17936197911124063
91,3.0477557367139316,0.1762530722989521
92,3.0477557367139316,0.17124434443792197
93,3.0477557367139316,0.16806013713915796
94,3.0477557367139316,0.16640961603812127
95,3.0477557367139316,0.16258434864379465
96,3.0477557367139316,0.15822641764921871
97,3.0477557367139316,0.15151248109574753
98,3.0477557367139316,0.1494569751143563
99,3.0477557367139316,0.14705959963206272
100,3.0477557367139316,0.14734896286595114
101,3.0477557367139316,0.1450337462805206
