step,best_cost,temperature
0,2.9038601147441954,999.4999166249727
1,2.9038601147441954,0.4639983209021642
2,2.7868895987257005,0.36870531583005983
3,2.7868895987257005,0.2616471668106424
4,2.7868895987257005,0.30869311545514866
5,2.77739733317953,0.17373725985543337
6,2.77739733317953,0.12849790939615782
7,2.77739733317953,0.13843173278066132
8,2.674080520336011,0.13202240425653702
9,2.674080520336011,0.09412930078824908
10,2.674080520336011,0.08154872238056389
11,2.4667418072395417,0.07872189221342388
12,2.4667418072395417,0.06358306678776544
13,2.4667418072395417,0.05248126147561592
14,2.4667418072395417,0.04542559613225988
15,2.4667418072395417,0.03832784673659427
16,2.4667418072395417,0.03279387956072237
17,2.4667418072395417,0.028390997582662423
18,2.4667418072395417,0.024827754971073212
19,2.4667418072395417,0.021901626706625297
20,2.4667418072395417,0.019468112628111378
21,2.4667418072395417,0.017421748516633757
22,2.4667418072395417,0.015684029355128092
23,2.4667418072395417,0.014195498791331211
24,2.4667418072395417,0.012797732104737803
25,2.4667418072395417,0.011657853131846177
26,2.4667418072395417,0.010664776753948167
27,2.4667418072395417,0.009794182733217706
28,2.4667418072395417,0.009026613553498448
29,2.4667418072395417,0.008346347024829
30,2.4667418072395417,0.7740563773026896
31,2.4667418072395417,0.743094122210582
32,2.4667418072395417,0.6921850297033667
33,2.4667418072395417,0.6518094987780956
34,2.4667418072395417,0.6092075707533834
35,2.4667418072395417,0.5763790464229411
36,2.4667418072395417,0.5403553560215073
37,2.4667418072395417,0.5318221272013333
38,2.4667418072395417,0.49997071123464726
39,2.4667418072395417,0.4709125844278472
40,2.4667418072395417,0.44432880950046877
41,2.4667418072395417,0.4686106623799053
42,2.4667418072395417,0.4132109425346364
43,2.4667418072395417,0.3917307567394022
44,2.4667418072395417,0.4146258732049906
45,2.4667418072395417,0.41294363284329416
46,2.4667418072395417,0.42016506057238795
47,2.4667418072395417,0.3819471237178093
48,2.4667418072395417,0.3896365273663653
49,2.4667418072395417,0.3985124653560424
50,2.4667418072395417,0.3810167961452893
51,2.4667418072395417,0.3646519290839604
52,2.4667418072395417,0.34932219682372234
53,2.4667418072395417,0.3695339301510688
54,2.4667418072395417,0.3597112881284853
55,2.4667418072395417,0.3531658042134874
56,2.4667418072395417,0.3393188530389679
57,2.4667418072395417,0.32577055116194137
58,2.4667418072395417,0.3134839463228596
59,2.4667418072395417,0.32511143125710523
60,2.4667418072395417,0.33349259682005783
61,2.4667418072395417,0.3215936324204993
62,2.4667418072395417,0.31032189530402404
63,2.4667418072395417,0.28698844890478525
64,2.4667418072395417,0.2772502793169215
65,2.4667418072395417,0.2960797498165786
66,2.4667418072395417,0.286386662769012
67,2.4667418072395417,0.2771628975109369
68,2.4667418072395417,0.26837857646913493
69,2.4667418072395417,0.2716914530628402
70,2.4667418072395417,0.26327099156355604
71,2.435532892901791,0.2583525286215532
72,2.435532892901791,0.25058783513839183
73,2.435532892901791,0.25362619900880423
74,2.435532892901791,0.24812457107208175
75,2.435532892901791,0.24086759436975844
76,2.435532892901791,0.24217996246986512
77,2.435532892901791,0.2352998498996985
78,2.435532892901791,0.22870959769343477
79,2.435532892901791,0.21684515004823124
80,2.435532892901791,0.21093854708049956
81,2.435532892901791,0.20780164695619494
82,2.435532892901791,0.20248682448669195
83,2.435532892901791,0.19714798905845896
84,2.435532892901791,0.19201811791459086
85,2.435532892901791,0.1870864181172816
86,2.435532892901791,0.18234278639176263
87,2.435532892901791,0.18137728260440963
88,2.435532892901791,0.1813074836316071
89,2.435532892901791,0.17322370111930746
90,2.435532892901791,0.16904505920634172
91,2.435532892901791,0.16501615598278538
92,2.435532892901791,0.16312541384309065
93,2.435532892901791,0.15930251332567605
94,2.435532892901791,0.15561277022144548
95,2.435532892901791,0.1520500567979545
96,2.435532892901791,0.1486085946070543
97,2.435532892901791,0.1465458019779599
98,2.435532892901791,0.14498688935499113
99,2.435532892901791,0.14621142065718798
100,2.435532892901791,0.14500769269567934
101,2.435532892901791,0.1418627828116618
102,2.435532892901791,0.13866624378664996
103,2.435532892901791,0.13570444052130406
104,2.435532892901791,0.13310731201327833
105,2.435532892901791,0.13030660445153713
106,2.435532892901791,0.1275936497719996
107,2.435532892901791,0.12494791747709798
108,2.435532892901791,0.12238427649350854
109,2.435532892901791,0.12061216818132177
110,2.435532892901791,0.11817282095967706
111,2.435532892901791,0.1158069987182421
112,2.435532892901791,0.11351176581585934
113,2.435532892901791,0.11438985358154688
114,2.435532892901791,0.11216722484755341
115,2.435532892901791,0.11070861927610072
116,2.435532892901791,0.10859892689425123
117,2.435532892901791,0.10937388773266406
118,2.435532892901791,0.10732898016890466
119,2.3402394648180573,0.11478014806550087
120,2.3402394648180573,0.11267391302524168
