step,best_cost,temperature
0,18.35534169039856,999.4999166249727
1,18.35534169039856,0.001490076831589094
2,18.35534169039856,0.003296832042305972
3,18.35534169039856,0.019768396361152525
4,18.35534169039856,0.020672439537494227
5,18.35534169039856,0.017687519458128267
6,18.35534169039856,0.01781107971009149
7,18.35534169039856,0.01480499579849167
8,18.35534169039856,0.014534993455493445
9,18.35534169039856,0.011899542850459154
10,18.106574598088404,0.08874200682788935
11,18.106574598088404,0.0807074156913653
12,18.106574598088404,0.07930880658365476
13,18.106574598088404,0.07286065802657989
14,18.106574598088404,0.07126594875366264
15,18.106574598088404,0.06669036708183113
16,18.106574598088404,0.05990729774964932
17,18.106574598088404,0.05477392363436295
18,18.106574598088404,0.050382102437252274
19,18.106574598088404,0.047702361928431324
20,18.106574598088404,0.045317177990964505
21,18.106574598088404,0.0428870810854527
22,18.106574598088404,0.04249810587183847
23,18.106574598088404,0.042012982186736325
24,18.106574598088404,0.040143105741912294
25,18.106574598088404,0.038660365418213986
26,18.106574598088404,0.03647088443642978
27,18.106574598088404,0.03427962320662157
28,18.106574598088404,0.03398701807524815
29,18.106574598088404,0.03208280220565441
30,18.106574598088404,0.030531794141585824
31,18.106574598088404,0.02952866056280046
32,18.106574598088404,0.028197500704618184
33,18.106574598088404,0.026971114247573855
34,18.106574598088404,0.025698953247784206
35,18.106574598088404,0.024992642749469222
36,18.106574598088404,0.024426854783564694
37,18.106574598088404,0.02388491166965076
38,18.106574598088404,0.02319010452064213
39,18.106574598088404,0.022875766024342364
40,18.106574598088404,0.02230806476798198
41,18.106574598088404,0.02152641341525462
42,18.106574598088404,0.020960372204669373
43,18.106574598088404,0.020266052639268433
44,18.106574598088404,0.019612503544136444
45,18.106574598088404,0.01926481056189228
46,18.106574598088404,0.018865569882472597
47,18.106574598088404,0.018223912591150335
48,18.106574598088404,0.018191345401545263
49,18.106574598088404,0.01783087486115064
50,18.106574598088404,0.017787262555126183
51,18.106574598088404,0.017496981286394726
52,18.106574598088404,0.017314093554694817
53,18.106574598088404,0.01703766990659047
54,18.106574598088404,0.016581665890679456
55,18.106574598088404,0.016244814064330346
56,18.106574598088404,0.01582714408426142
57,18.106574598088404,0.015597253363154404
58,18.106574598088404,0.015212134405013815
59,18.106574598088404,0.014959149198581682
60,18.106574598088404,0.014753993173223179
61,18.106574598088404,0.014515874364901343
62,18.106574598088404,0.014482259197484203
63,18.106574598088404,0.014252710005779884
64,18.106574598088404,0.014003300357054684
65,18.106574598088404,0.013692541177974315
66,18.106574598088404,0.013358211856623172
67,18.106574598088404,0.013138095876737579
68,18.106574598088404,0.012925056446896519
69,18.106574598088404,0.012742009907774245
70,18.106574598088404,0.012564073967750196
71,18.106574598088404,0.01247207180589722
72,18.106574598088404,0.012223233817354155
73,18.106574598088404,0.011953967637983669
74,18.106574598088404,0.011797291467064798
75,18.106574598088404,0.011646314812649243
76,18.106574598088404,0.011628596357547726
77,18.106574598088404,0.011385435672177553
78,18.106574598088404,0.011176498707593803
79,18.106574598088404,0.011062247413086389
80,18.106574598088404,0.010910640024513737
81,18.106574598088404,0.010718134830867072
82,18.106574598088404,0.010704630960729851
83,18.106574598088404,0.01057878413995203
84,18.106574598088404,0.010376241510392625
85,18.106574598088404,0.010242683487683325
86,18.106574598088404,0.010128715245325746
87,18.106574598088404,0.009963052103557062
88,18.106574598088404,0.009951781967999309
89,18.106574598088404,0.009894506478779349
90,18.106574598088404,0.009773213109166169
91,18.106574598088404,0.009668198572239082
92,18.106574598088404,0.00955233910402268
93,18.106574598088404,0.009405090750574528
94,18.106574598088404,0.009244249406994785
95,18.106574598088404,0.009195565940216392
96,18.106574598088404,0.009058553013362702
97,18.106574598088404,0.00896931013417271
98,18.106574598088404,0.008880839419899995
99,18.106574598088404,0.00880862073149649
100,18.106574598088404,0.008682694483677386
101,18.106574598088404,0.00854470400412947
102,18.106574598088404,0.008465316213234658
103,18.106574598088404,0.008387385773985645
104,18.106574598088404,0.008299782704544064
105,18.106574598088404,0.00822401861000062
106,18.106574598088404,0.008113516700513702
107,18.106574598088404,0.007992057899205261
108,18.106574598088404,0.007912358783272417
109,18.106574598088404,0.007796259191004764
110,18.106574598088404,0.007683054623437225
111,18.106574598088404,0.007618992014052481
112,18.106574598088404,0.0075552429897256905
113,18.106574598088404,0.007460776299636115
114,18.106574598088404,0.007400376723194574
115,18.106574598088404,0.007340940656539099
116,18.106574598088404,0.007292336043213602
117,18.106574598088404,0.007225828690871081
118,18.106574598088404,0.007139673360711005
119,18.106574598088404,0.0070937467811119535
120,18.106574598088404,0.007048353124516372
121,18.106574598088404,0.007021658481804988
122,18.106574598088404,0.006940190764445987
123,18.106574598088404,0.006887861109955658
124,18.106574598088404,0.006828508912560229
125,18.106574598088404,0.006741298209833842
126,18.106574598088404,0.006691368468500581
127,18.106574598088404,0.006617017200587259
128,18.106574598088404,0.006615120726946841
129,18.106574598088404,0.006542626312691987
130,18.106574598088404,0.0064890267768743124
131,18.106574598088404,0.006451039960475815
132,18.106574598088404,0.006382274855208686
133,18.106574598088404,0.006380294225508803
134,18.106574598088404,0.006329345915901089
135,18.106574598088404,0.006254451526549301
136,18.106574598088404,0.006181067494980527
137,18.106574598088404,0.006179407117336085
138,18.106574598088404,0.006116099971211903
139,18.106574598088404,0.006096104310843792
140,18.106574598088404,0.006034517794740887
141,18.106574598088404,0.006032534392234679
142,18.106574598088404,0.005992472098627596
143,18.106574598088404,0.005947524285203078
144,18.106574598088404,0.005889016424280546
145,18.106574598088404,0.00587027202678705
146,18.106574598088404,0.005813517624757536
147,18.106574598088404,0.0057763124481076305
148,18.106574598088404,0.00574607777921178
149,18.106574598088404,0.005728116447377903
150,18.106574598088404,0.005674150593907525
151,18.106574598088404,0.005656603409914
152,18.106574598088404,0.005654106704953384
153,18.106574598088404,0.005618859296460219
